개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3230000,202632300000800927,서울특별시 송파구청,서울특별시 송파구 삼전로3길 5,서울특별시 송파구 잠실동 327-6 (329-20),생활방범,1,200,,30,202312,02-2147-4657,37.50221,127.08544,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800928,서울특별시 송파구청,서울특별시 송파구 삼전로13길 5-12,서울특별시 송파구 잠실동 252,생활방범,1,200,,30,201912,02-2147-4657,37.50685,127.08943,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800929,서울특별시 송파구청,서울특별시 송파구 백제고분로12길 9,서울특별시 송파구 잠실동 311,생활방범,4,200,,30,202312,02-2147-4657,37.50543,127.08095,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800930,서울특별시 송파구청,서울특별시 송파구 백제고분로12길 19-29,서울특별시 송파구 잠실동 322-1,생활방범,1,200,,30,202312,02-2147-4657,37.50391,127.08215,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800931,서울특별시 송파구청,서울특별시 송파구 삼전로7길 15,서울특별시 송파구 잠실본동 236-17(주주어린이집),생활방범,1,200,,30,202412,02-2147-4657,37.50562,127.08679,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800932,서울특별시 송파구청,서울특별시 송파구 삼전로1길 26,서울특별시 송파구 잠실동 341,생활방범,1,200,,30,202412,02-2147-4657,37.50154,127.08343,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800933,서울특별시 송파구청,서울특별시 송파구 백제고분로7길 42-37,서울특별시 송파구 잠실동 206-3,생활방범,2,200,,30,201501,02-2147-4657,37.50907,127.08408,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800934,서울특별시 송파구청,서울특별시 송파구 올림픽로 12길 45-17 삼거리,서울특별시 송파구 잠실동 231-19(잠전초등학교),생활방범,2,200,,30,201501,02-2147-4657,37.50722,127.0845,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800935,서울특별시 송파구청,서울특별시 송파구 백제고분로18길 30,서울특별시 송파구 잠실동 320,생활방범,3,200,,30,201501,02-2147-4657,37.50208,127.08206,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800936,서울특별시 송파구청,서울특별시 송파구 백제고분로12길 20앞,서울특별시 송파구 잠실동 309-10,생활방범,3,200,,30,201501,02-2147-4657,37.50443,127.0805,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800937,서울특별시 송파구청,서울특별시 송파구 백제고분로19길 27-18,서울특별시 송파구 잠실동 241-14,생활방범,2,200,,30,201912,02-2147-4657,37.50768,127.08652,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800938,서울특별시 송파구청,서울특별시 송파구 삼전로81,서울특별시 송파구 잠실동 251,생활방범,4,200,,30,201601,02-2147-4657,37.5062,127.08886,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800939,서울특별시 송파구청,서울특별시 송파구 삼전로81,서울특별시 송파구 잠실동 251,생활방범,1,500,,30,201912,02-2147-4657,37.5062,127.08886,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800940,서울특별시 송파구청,서울특별시 송파구 올림픽로132,서울특별시 송파구 잠실동 205-19,생활방범,4,200,,30,202312,02-2147-4657,37.50993,127.08389,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800941,서울특별시 송파구청,서울특별시 송파구 올림픽로10길 43,서울특별시 송파구 잠실동 217-6,생활방범,1,200,,30,201912,02-2147-4657,37.50774,127.08181,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800942,서울특별시 송파구청,서울특별시 송파구 백제고분로19길 4-19,서울특별시 송파구 잠실동 249-5,생활방범,2,200,,30,201601,02-2147-4657,37.50494,127.08779,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800943,서울특별시 송파구청,서울특별시 송파구 백제고분로20길 24,서울특별시 송파구 잠실동 330-17,생활방범,1,200,,30,201601,02-2147-4657,37.50261,127.08545,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800944,서울특별시 송파구청,서울특별시 송파구 백제고분로12길 30,서울특별시 송파구 잠실동 302-5,생활방범,1,200,,30,202212,02-2147-4657,37.50356,127.08017,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800945,서울특별시 송파구청,서울특별시 송파구 삼전로13길 51,서울특별시 송파구 잠실동 231-3,생활방범,3,300,,30,201701,02-2147-4657,37.50779,127.08477,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800946,서울특별시 송파구청,서울특별시 송파구 올림픽로 74,서울특별시 송파구 잠실동 175-4,생활방범,1,200,,30,201701,02-2147-4657,37.51133,127.07907,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800947,서울특별시 송파구청,서울특별시 송파구 올림픽로10길 58,서울특별시 송파구 잠실동 225-10,생활방범,1,200,,30,201801,02-2147-4657,37.50677,127.08135,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800948,서울특별시 송파구청,서울특별시 송파구 석촌호수로12길 60,서울특별시 송파구 잠실동 197-3(흥성),생활방범,4,200,,30,201801,02-2147-4657,37.50819,127.07981,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800949,서울특별시 송파구청,서울특별시 송파구 석촌호수로12길 60,서울특별시 송파구 잠실동 197-3(흥성),생활방범,1,200,,30,201801,02-2147-4657,37.50819,127.07981,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800950,서울특별시 송파구청,서울특별시 송파구 백제고분로9길 28,서울특별시 송파구 잠실동 202-8(근형빌라),생활방범,5,200,,30,201801,02-2147-4657,37.50967,127.0823,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800951,서울특별시 송파구청,서울특별시 송파구 백제고분로13길 5,서울특별시 송파구 잠실동 225-5,생활방범,4,200,,30,201801,02-2147-4657,37.507,127.08194,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800952,서울특별시 송파구청,서울특별시 송파구 백제고분로11길 8-18,서울특별시 송파구 잠실동 223-21,생활방범,3,200,,30,201801,02-2147-4657,37.5073,127.08089,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800953,서울특별시 송파구청,서울특별시 송파구 백제고분로14길 7,서울특별시 송파구 잠실동 315-4,생활방범,4,200,,30,201801,02-2147-4657,37.50484,127.08305,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800954,서울특별시 송파구청,서울특별시 송파구 백제고분로18길 17,서울특별시 송파구 잠실동 331-4(강남기동대),생활방범,4,200,,30,201912,02-2147-4657,37.50334,127.08426,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800955,서울특별시 송파구청,서울특별시 송파구 도곡로62길 5-17,서울특별시 송파구 잠실동 305-7 삼거리 가로등,생활방범,2,360,,30,201912,02-2147-4657,37.50476,127.0778,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800956,서울특별시 송파구청,서울특별시 송파구 도곡로62길 5-17,서울특별시 송파구 잠실동 305-7 삼거리 가로등,생활방범,1,200,,30,201912,02-2147-4657,37.50476,127.0778,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800957,서울특별시 송파구청,서울특별시 송파구 백제고분로7길 23,서울특별시 송파구 잠실동 180-2 먹자골목 가로등,생활방범,4,200,,30,201912,02-2147-4657,37.51068,127.08159,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800958,서울특별시 송파구청,서울특별시 송파구 백제고분로17길 9,서울특별시 송파구 잠실동 233-6,생활방범,3,360,,30,202009,02-2147-4657,37.50641,127.08541,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800959,서울특별시 송파구청,서울특별시 송파구 올림픽로12길 52-19,서울특별시 송파구 잠실동 226-1,생활방범,3,300,,30,202009,02-2147-4657,37.50722,127.08255,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800960,서울특별시 송파구청,서울특별시 송파구 석촌호수로12길 40,서울특별시 송파구 잠실동 202-4,생활방범,3,300,,30,202009,02-2147-4657,37.50855,127.08209,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800961,서울특별시 송파구청,서울특별시 송파구 삼전로13길 22,서울특별시 송파구 잠실동 242-11,생활방범,5,300,,30,202104,02-2147-4657,37.50772,127.08772,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800962,서울특별시 송파구청,서울특별시 송파구 탄천동로 205,서울특별시 송파구 잠실동 306,생활방범,3,360,,30,202104,02-2147-4657,37.50319,127.08092,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:35
3230000,202632300000800963,서울특별시 송파구청,서울특별시 송파구 백제고분로 176,서울특별시 송파구 잠실동 335-5,생활방범,4,360,,30,202212,02-2147-4657,37.50466,127.08639,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:36
3230000,202632300000800964,서울특별시 송파구청,,서울특별시 송파구 잠실동 351,생활방범,2,500,,30,202205,02-2147-4657,37.50117,127.08298,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:36
3230000,202632300000800965,서울특별시 송파구청,서울특별시 송파구 삼전로13길 51,서울특별시 송파구 잠실동 277,생활방범,5,200,,30,202312,02-2147-4657,37.5116,127.08553,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:36
3230000,202632300000800966,서울특별시 송파구청,,서울특별시 송파구 잠실동 210-28,생활방범,2,200,,30,202310,02-2147-4657,37.50881,127.08589,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:36
3230000,202632300000800967,서울특별시 송파구청,서울특별시 송파구 백제고분로7길 8,서울특별시 송파구 잠실동 195-12,생활방범,4,200,,30,202312,02-2147-4657,37.51039,127.07974,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:36
3230000,202632300000800968,서울특별시 송파구청,서울특별시 송파구 도곡로64길 10,서울특별시 송파구 잠실동 303-2,생활방범,4,200,,30,202312,02-2147-4657,37.50512,127.07925,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:36
3230000,202632300000800969,서울특별시 송파구청,,서울특별시 송파구 잠실동 184-14,생활방범,2,200,,30,202312,02-2147-4657,37.51111,127.08497,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:36
3230000,202632300000800970,서울특별시 송파구청,서울특별시 송파구 올림픽로 102,서울특별시 송파구 잠실동 181-13,생활방범,3,200,,30,202312,02-2147-4657,37.51123,127.08197,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:36
3230000,202632300000800971,서울특별시 송파구청,서울특별시 송파구 백제고분로9길 21,서울특별시 송파구 잠실동 191-4,생활방범,4,200,,30,202312,02-2147-4657,37.50951,127.08136,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:36
3230000,202632300000800972,서울특별시 송파구청,서울특별시 송파구 백제고분로7길 49,서울특별시 송파구 잠실동 183-10,생활방범,3,200,,30,202312,02-2147-4657,37.51081,127.08438,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:36
3230000,202632300000800973,서울특별시 송파구청,,서울특별시 송파구 잠실동 175-10,생활방범,2,200,,30,202312,02-2147-4657,37.51158,127.07991,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:36
3230000,202632300000800974,서울특별시 송파구청,서울특별시 송파구 백제고분로14길 4-14,서울특별시 송파구 잠실동 312-17,생활방범,4,200,,30,202312,02-2147-4657,37.505,127.08256,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:36
3230000,202632300000800975,서울특별시 송파구청,서울특별시 송파구 백제고분로9길 54,서울특별시 송파구 잠실동 207-10,생활방범,4,200,,30,202312,02-2147-4657,37.51007,127.08493,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:36
3230000,202632300000800976,서울특별시 송파구청,서울특별시 송파구 백제고분로 188,서울특별시 송파구 잠실동 336-5,생활방범,4,200,,30,202312,02-2147-4657,37.50416,127.08764,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:36
3230000,202632300000800977,서울특별시 송파구청,서울특별시 송파구 백제고분로19길 3-25,서울특별시 송파구 잠실동 234-1,생활방범,4,200,,30,202312,02-2147-4657,37.50568,127.08512,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:36
3230000,202632300000800978,서울특별시 송파구청,서울특별시 송파구 백제고분로15길 36-1,서울특별시 송파구 잠실동 211-5,생활방범,2,200,,30,202312,02-2147-4657,37.50916,127.08479,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:36
3230000,202632300000800979,서울특별시 송파구청,,서울특별시 송파구 잠실동 208-1,생활방범,2,200,,30,202405,02-2147-4657,37.51037,127.08519,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:36
3230000,202632300000800980,서울특별시 송파구청,,서울특별시 송파구 잠실동 208-7,생활방범,2,200,,30,202310,02-2147-4657,37.50918,127.08619,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:36
3230000,202632300000800981,서울특별시 송파구청,,서울특별시 송파구 잠실동 208-7,생활방범,1,200,,30,202310,02-2147-4657,37.50912,127.08581,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:36
3230000,202632300000800982,서울특별시 송파구청,,서울특별시 송파구 잠실동 207-15,생활방범,2,200,,30,202310,02-2147-4657,37.50913,127.08545,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:36
3230000,202632300000800983,서울특별시 송파구청,,서울특별시 송파구 잠실동 207-15,생활방범,1,200,,30,202501,02-2147-4657,37.50913,127.08545,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:36
3230000,202632300000800984,서울특별시 송파구청,,서울특별시 송파구 잠실동 207-5,생활방범,5,200,,30,202411,02-2147-4657,37.50899,127.08514,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:36
3230000,202632300000800985,서울특별시 송파구청,,서울특별시 송파구 잠실동 207-4,생활방범,1,200,,30,202310,02-2147-4657,37.50901,127.08482,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:36
3230000,202632300000800986,서울특별시 송파구청,,서울특별시 송파구 잠실동 206-15,생활방범,4,200,,30,202405,02-2147-4657,37.50892,127.08448,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:36
3230000,202632300000800987,서울특별시 송파구청,서울특별시 송파구 잠실동 12 (도로),서울특별시 송파구 잠실동 12,생활방범,3,200,,30,202411,02-2147-4657,37.51649,127.07761,2026-05-01,,2026-05-22 22:28:46,2026-05-21 10:52:36
3230000,202632300000800988,서울특별시 송파구청,서울특별시 송파구 잠실동 286 (도로),서울특별시 송파구 잠실동 242-23,생활방범,2,200,,30,202411,02-2147-4657,37.50746,127.08871,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000800989,서울특별시 송파구청,서울특별시 송파구 잠실동 280 (도로),서울특별시 송파구 잠실동 231-21,생활방범,3,200,,30,202411,02-2147-4657,37.50751,127.08524,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000800990,서울특별시 송파구청,서울특별시 송파구 잠실동 360 (도로),서울특별시 송파구 잠실동 294-3,생활방범,2,200,,30,202411,02-2147-4657,37.50604,127.08028,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000800991,서울특별시 송파구청,서울특별시 송파구 잠실동 273 (도로),서울특별시 송파구 잠실동 204-5,생활방범,3,200,,30,202411,02-2147-4657,37.5087,127.08301,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000800992,서울특별시 송파구청,서울특별시 송파구 잠실동 263(도로),서울특별시 송파구 잠실동 192,생활방범,2,200,,30,202411,02-2147-4657,37.50983,127.08082,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000800993,서울특별시 송파구청,서울특별시 송파구 잠실동 369 (도로),서울특별시 송파구 잠실동 317-5,생활방범,2,200,,30,202411,02-2147-4657,37.50395,127.08351,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000800994,서울특별시 송파구청,서울특별시 송파구 잠실동 373 (도로),서울특별시 송파구 잠실동 316-15,생활방범,3,200,,30,202511,02-2147-4657,37.50404,127.08462,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000800995,서울특별시 송파구청,서울특별시 송파구 백제고분로7길 40-38,서울특별시 송파구 잠실동 205-6,생활방범,2,200,,30,202511,02-2147-4657,37.50927,127.08368,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000800996,서울특별시 송파구청,서울특별시 송파구 백제고분로12길 14,서울특별시 송파구 잠실동 298-9,생활방범,2,200,,30,202412,02-2147-4657,37.5051,127.08068,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000800997,서울특별시 송파구청,서울특별시 송파구 백제고분로 11,서울특별시 송파구 잠실동 19-4,생활방범,1,200,,30,201601,02-2147-4657,37.51629,127.07948,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000800998,서울특별시 송파구청,서울특별시 송파구 올림픽로 135,서울특별시 송파구 잠실동 22,생활방범,1,360,,30,201801,02-2147-4657,37.51444,127.09142,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000800999,서울특별시 송파구청,,서울특별시 송파구 잠실동 24,생활방범,4,200,,30,202312,02-2147-4657,37.51708,127.09063,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801000,서울특별시 송파구청,서울특별시 송파구 올림픽로 25,서울특별시 송파구 잠실동 10-1,생활방범,2,800,,30,202309,02-2147-4657,37.51155,127.07291,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801001,서울특별시 송파구청,서울특별시 송파구 올림픽로 159,서울특별시 송파구 잠실동 22-7,생활방범,3,200,,30,202312,02-2147-4657,37.51177,127.08884,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801002,서울특별시 송파구청,서울특별시 송파구 올림픽로 99,서울특별시 송파구 잠실동 19,생활방범,2,200,,30,202411,02-2147-4657,37.51215,127.07902,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801003,서울특별시 송파구청,서울특별시 송파구 잠실동 19-11 (도로),서울특별시 송파구 잠실동 18-1,생활방범,4,200,,30,201601,02-2147-4657,37.51331,127.08499,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801004,서울특별시 송파구청,서울특별시 송파구 올림픽로 140(신천지하보도),서울특별시 송파구 잠실동 33(신천지하보도),생활방범,4,200,,30,201601,02-2147-4657,37.51191,127.09277,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801005,서울특별시 송파구청,서울특별시 송파구 올림픽로 140(신천지하보도),서울특별시 송파구 잠실동 33(신천지하보도),생활방범,4,200,,30,202312,02-2147-4657,37.51189,127.09235,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801006,서울특별시 송파구청,서울특별시 송파구 잠실로 74,서울특별시 송파구 잠실동 35-5,생활방범,2,200,,30,202312,02-2147-4657,37.51149,127.09247,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801007,서울특별시 송파구청,서울특별시 송파구 송파대로 553-2,서울특별시 송파구 잠실동 31,생활방범,3,200,,30,202411,02-2147-4657,37.51346,127.0994,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801008,서울특별시 송파구청,,서울특별시 송파구 잠실동 49,생활방범,4,200,,30,202411,02-2147-4657,37.50967,127.10283,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801009,서울특별시 송파구청,서울특별시 송파구 잠실동 44-8 (도로),서울특별시 송파구 잠실동 35,생활방범,4,200,,30,202511,02-2147-4657,37.50961,127.09269,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801010,서울특별시 송파구청,,서울특별시 송파구 잠실동 28,생활방범,2,200,,30,201801,02-2147-4657,37.51797,127.09384,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801011,서울특별시 송파구청,서울특별시 송파구 올림픽로33길 71(성내천 뚝방),서울특별시 송파구 신천동21 성내천 뚝방,생활방범,4,200,,30,201912,02-2147-4657,37.52333,127.10723,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801012,서울특별시 송파구청,서울특별시 송파구 올림픽로 435,서울특별시 송파구 신천동 17(파크리오 308동 삼거리),생활방범,3,200,,30,201912,02-2147-4657,37.52321,127.1116,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801013,서울특별시 송파구청,서울특별시 송파구 올림픽로37길,서울특별시 송파구 신천동 25 분수공원 아래 체육시설쪽,생활방범,3,360,,30,202009,02-2147-4657,37.52318,127.11524,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801014,서울특별시 송파구청,서울특별시 송파구 올림픽로39길 20,서울특별시 송파구 신천동 21,생활방범,2,300,,30,202312,02-2147-4657,37.52331,127.11487,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801015,서울특별시 송파구청,서울특별시 송파구 올림픽로 417,서울특별시 송파구 신천동 20-7,생활방범,3,200,,30,202411,02-2147-4657,37.52066,127.11443,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801016,서울특별시 송파구청,서울특별시 송파구 신천동 23 (제방),서울특별시 송파구 신천동 21,생활방범,5,200,,30,202411,02-2147-4657,37.52315,127.11352,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801017,서울특별시 송파구청,서울특별시 송파구 신천동 22 (하천),서울특별시 송파구 신천동 23,생활방범,2,200,,30,201912,02-2147-4657,37.52335,127.10431,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801018,서울특별시 송파구청,서울특별시 송파구 올림픽로35길 122(후문),서울특별시 송파구 신천동 7-2 잠동초등학교 후문,생활방범,2,360,,30,202208,02-2147-4657,37.5175,127.1004,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801019,서울특별시 송파구청,서울특별시 송파구 오금로 54,서울특별시 송파구 신천동 11-9(잠실6동 한신코아 옆길),생활방범,2,300,,30,202312,02-2147-4657,37.51664,127.10478,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801020,서울특별시 송파구청,서울특별시 송파구 잠실나루역(장미전철상가앞),서울특별시 송파구 신천동 7(잠실나루역 장미전철상가 앞),생활방범,1,200,,30,202312,02-2147-4657,37.51994,127.10403,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801021,서울특별시 송파구청,서울특별시 송파구 잠실나루역(한강공원 연결통로),서울특별시 송파구 신천동 9(잠실나루역 한강공원 연결통로) 장미2차 25동 옆,생활방범,1,200,,30,201701,02-2147-4657,37.52153,127.10005,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801022,서울특별시 송파구청,,서울특별시 송파구 신천동 32,생활방범,1,500,,30,201701,02-2147-4657,37.51295,127.1059,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801023,서울특별시 송파구청,,서울특별시 송파구 신천동 32,생활방범,1,200,,30,202512,02-2147-4657,37.51339,127.10686,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801024,서울특별시 송파구청,서울특별시 송파구 오금로 54,서울특별시 송파구 신천동 11-2(뒷길),생활방범,1,200,,30,202002,02-2147-4657,37.51648,127.10495,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801025,서울특별시 송파구청,,서울특별시 송파구 신천동 7-18 잠실역 8번출구 (미세먼지쉼터),생활방범,2,200,,30,202104,02-2147-4657,37.51398,127.10142,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801026,서울특별시 송파구청,서울특별시 송파구 올림픽로35다길 32,서울특별시 송파구 신천동 7-26,생활방범,4,360,,30,202104,02-2147-4657,37.51529,127.1016,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801027,서울특별시 송파구청,,서울특별시 송파구 신천동 14,생활방범,3,360,,30,202106,02-2147-4657,37.52179,127.10341,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:36
3230000,202632300000801028,서울특별시 송파구청,서울특별시 송파구 잠실로 209,서울특별시 송파구 신천동 29-1,생활방범,3,300,,30,202212,02-2147-4657,37.51379,127.10708,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:37
3230000,202632300000801029,서울특별시 송파구청,서울특별시 송파구 올림픽로 300,서울특별시 송파구 신천동 29,생활방범,4,200,,30,202411,02-2147-4657,37.51255,127.10257,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:37
3230000,202632300000801030,서울특별시 송파구청,서울특별시 송파구 신천동 32 (공원),서울특별시 송파구 신천동 29,생활방범,4,200,,30,202511,02-2147-4657,37.51221,127.1042,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:37
3230000,202632300000801031,서울특별시 송파구청,서울특별시 송파구 올림픽로35다길 13,서울특별시 송파구 신천동 7-16,생활방범,2,200,,30,201912,02-2147-4657,37.51569,127.10032,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:37
3230000,202632300000801032,서울특별시 송파구청,서울특별시 송파구 올림픽로4길 16,서울특별시 송파구 잠실7동 50-4 정신여중 모퉁이,생활방범,3,200,,30,201912,02-2147-4657,37.50896,127.07413,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:37
3230000,202632300000801033,서울특별시 송파구청,서울특별시 송파구 올림픽로4길 16,서울특별시 송파구 잠실7동 50-4 정신여중 모퉁이,생활방범,1,500,,30,201912,02-2147-4657,37.50896,127.07413,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:37
3230000,202632300000801034,서울특별시 송파구청,,서울특별시 송파구 잠실동 145(초등학교 통학로),생활방범,3,360,,30,201501,02-2147-4657,37.50851,127.07126,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:37
3230000,202632300000801035,서울특별시 송파구청,서울특별시 송파구 올림픽로4길 42,서울특별시 송파구 잠실동 101-1,생활방범,3,200,,30,202212,02-2147-4657,37.50377,127.07407,2026-05-01,,2026-05-22 22:28:47,2026-05-21 10:52:37
